제목,날짜,작성일,작성자,댓글
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 08:19:42,haep****,김경수? 이미 썩은 동앗줄이 된지 오래다.기다리는 곳은 동부구치소!
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 08:02:43,남박****,두루킹부탁하러
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 07:35:14,hbjn****,코로나 전쟁에선 도망가시더니 이게 머선 일이가
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 07:11:26,nogi****,한심한 인간들의 작태아닌가! 놈ㅎᆢ
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 07:04:40,mkk7****,"김경수, 이사기꾼, 거짓말쟁이를 찿아가? 그는 개자석 위선자!"
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 06:48:43,조****,정세균도 줄을 서? 에라 이!
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 06:45:29,서****,경수가 살인자의 손인가????독초중에 독초이구나'''
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 00:49:32,rawm****,쓰레기더미에서는 사람이 먹을수 없는 독초만 자란다. 사람이 독초를 먹으면 병에 걸리거나 죽게 된다. 쓰레기더미는 이승만 박정희가 남긴 유산이고 독초는 문재인일당이다.
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 00:16:52,alut****,개들의쇼가정말눈물겹도다 느그들조상 묘에는언젯적에다녀왔는지기역이나허냐?개글뤠들
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-25 23:41:25,Hong****,세균씨 담엔 경남지사 해볼랑가?
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-25 23:26:49,newb****,뭐 이따위 기사가다있노 .
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-25 23:16:42,cres****,뭐 하는 집단인가? 썪은고기 찾아 헤매는 하이애나족속들인가?
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-25 23:05:00,zizi****,김경수 뒤에 김정숙 있다. 김ㅆ대깨문도 데리고 있지
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-25 22:47:17,lee2****,김경수는ㅡ범죄저질러 유죄받고 재판중인자~~ 잠시후 감옥갈분ㅡ 그런애를 찾다니 웃기네요
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 00:19:25,alut****,깜빵가문면회제한이쓰응께로미리감치가능겨
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-25 22:27:11,장****,여론조작의 달인을 만나서 무슨 작당을 하고 있는지 국민들은 그것이 알고 싶다
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 13:11:06,ly41****,니까짓게 뭔데. 거짓말 시키지 마라. 이 것도 쩝쩝이 닮었나.
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 11:35:05,rebo****,넌 이제총리도 아니잖아.. 샤랍
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 11:12:58,Anto****,우기면 지금당장은 어떻게 되겠지만.. 11월이되어서 그때도 상황이 영아니면 바로 몇달후가 대선인데 어쩌실려고? 그런생각.. 해보고 발언하시나? 🤔
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 10:56:47,Paul****,사실은 모르고 추측만 하는 주먹구구 정치인..이런사람 정치하면 언되지 .
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 10:13:05,김****,어휴11월달이 오긴오냐...무능하긴 제발 조기에 마스크좀 벗고 다니자 갑갑하다
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 09:38:20,lee2****,또 구라를 2100년 11월에...
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 09:05:09,dant****,관리자에 의해 삭제된 댓글입니다.
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 08:50:11,권****,K 방역 따위로 국민을 개고생시킨 책임자로 문재인과 함께 석고대죄나 해라
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 08:07:13,jhk1****,말로만 하지 말고 제발 근거를 가지고 와라.
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 08:01:08,sshn****,믿을만하던 세규니가 허경영급 구라가 세어젔네...
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 07:57:14,김****,국민들이 하도 속아서 믿지않아요. 11월에 집단면역이 안되면 국민을 속인죄 모로 보상할지 얘기도 하셔야지요. 부동산도 오르지않는다고 대통령얘기도있었는데 부동산 대한민국건국이래 최고로올랐는데 이제는 더이상 국민을 개 돼지로 .. 11월에 집단방역을 못하면 문재인정부 사람들 모든 사퇴한다고 얘기하시면 11윌집단방역 믿을수있어오ㅡ
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 07:42:51,hbjn****,동네 이장님도 책임지고 마을 지키는데 총리가 자기 살겠다고 전투중에 전역하는게 맞나
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 07:37:52,hyje****,바이러스 사촌지간인 세균은 걱정없겠지.ㅋ
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 07:36:23,aho9****,두달동안 3%도 몾맞은 백신 문제없다고??대선 간다고??국민을 개돼지로 보고 있다
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 07:29:57,bduk****,비판할 수 있다고 보면 무책임 하다는 걸 인식하고 있었다는 얘기네.. 그럼 계획하지 말았어야지 그런 놈이 선거에 나온다고 하냐!! 이런 무책임한 놈아!!
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 07:32:53,bduk****,살인범이 대통령에게 살인하겠다고 사전에 얘기하면 범죄사실이 없어지냐??!!
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 07:17:54,?****,미국이 너거들 꼴뵈기 싫어서 백신 안주는 거지 무능불통 문재인정부 거짓말쟁이 개똥이다
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 07:04:44,pji6****,이 시키들이 선거에 맞춰서 주작질 하려고 하네
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 07:03:57,Jinh****,뇌에 세균이 침입했나.. 정신이 오락가락
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 06:40:18,dant****,관리자에 의해 삭제된 댓글입니다.
권투영상 도발까지…이재명 vs 정세균 아슬아슬 방역설전,2021-04-29 11:21:00,2021-04-29 14:34:22,aho9****,국민에 K백신 고통을 준 정세균이 대통령을 꿈꾸나??참 뻔뻔하다 정동영 짝날거다
권투영상 도발까지…이재명 vs 정세균 아슬아슬 방역설전,2021-04-29 11:21:00,2021-04-29 11:59:51,kich****,세균이는 착각을 하고 대권도전 그냥 사라졌으면 국무총리 했던사람 기억하지 무슨 대권 도전 백신지가 무슨 백신 을 확보나했나 웃기는 헛소리 아 난 개인적으로 러시아백신 부작용 적고 효능 높아 맞고싶어 세균이는 아스트라 제네카 맞어라
권투영상 도발까지…이재명 vs 정세균 아슬아슬 방역설전,2021-04-29 11:21:00,2021-04-29 11:42:56,Kill****,주둥이만 살아있는 세균과 폐륜아의 대결? 이따위걸 국민들이 알아야하냐? 쓰레기 처리장에 가면 많이 있다
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-10 05:05:15,bsks****,까불고있네. 이넘아 니가 나온들 뭔 뾰족한 수가 있냐?
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-10 04:55:16,Paul****,촐랑대지마라.
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-10 04:34:24,아르****,간신의 대명사ㆍ 정의로운척 ㆍ소신있는척하는 내시ㆍ 밉상
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-09 20:22:00,Jang****,뻔한 놈이 뻔한 소리하고 자빠졌네.
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-09 18:21:06,jm11****,흥행을 위해서 및 본인의 인지도를 높이는 전략 같은데.. 잘 협조해서 정권재창출을 이루어 주시오~~
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-09 17:13:03,mkk7****,끝까지 가세요! 문빠들 눈치 보오지마세요!
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-09 16:50:33,hbjn****,대선이 무슨 열라 운동만하는 총학생회장 선거인줄 아는듯
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-09 16:48:00,bsks****,또나 개나 막나와라. 깜은 두째치고 모지리들 뭐하노 남구기 용미니 나온나
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-09 15:44:25,낀****,문재인민주당애들은 뭘해도 싫다. 이미 한국을 망쳐놓고 어딜 나대고 까불겠다는 거냐!! 꺼져!!
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 12:24:25,jkry****,언급한 사람들 모두 진중권 본인 보단 훨씬 낫다고 본다
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 12:28:43,jkry****,ㅋㅋㅋ본인은 교주역할 안 한다고 보나??? 진짜 멍청하다 얕은 앎의 표본이라더니
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 12:26:17,jkry****,어떻게 상대방에게 멍청하다고 할수 있지?? 워딩을 보면 정말 일부 저질 댓글러 수준밖에 안된다 진짜 멍청하다고 해야하나
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 11:36:45,hang****,결국 망할수밖에 없다는 건데 잘본것 같다. 역사에 사필귀정이란 말이 있다.
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 10:20:32,?****,폐륜의 진또깡이....네넘의 대학교 12년 선배에게 하는 수작이냐? 그러니 그노무 학교가 아래 위도 없는 게에판이라는것 아닌가
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 11:56:03,choi****,미치겠지 이놈아?
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 09:17:23,?****,멍청 이낙연 노매력 정세균 마음에 드는 문구네 문재인보다 더 못난 인간들이 대선에 나오겠다는데 우낀다 문재인 말아먹은 나라 두 멍청이가 뽀개버릴 대한민국 앞날이 참으로 걱정스럽다
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 07:26:41,jame****,중권아 넌.. 수구꼴통들의 똥개
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 11:58:03,choi****,네놈은 김어준이 똘마니!!!
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 22:31:48,Jesk****,역시 촌철살인의 대가답게 콕 집어서 논평해 주셔서 통쾌 상쾌를 느꼈습니다 진중권 교수님 파이팅!
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 22:24:54,Mart****,ㅉㅉ 매일 이런 남 비판하는 일로 먹고 사나? 제 등에 묻은 건 못보면서..
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 21:38:06,moon****,"재명아! 이쯤되면 난방열사 부선이 해결해라! 돈으로든 첩으로든..... 천성이 거짓말 못하고 떠벌이길 좋아하는 품성을 갖는 사람이 이 세상에는 겁나 많은 사람이 있다는 것도 알아야지 별종 취급하니까 이런 사단이 나는 거야. 암튼, 정권 바뀌어도 결국은 터트릴 여자 잖아? 그 때는 골로가고, 남자는 3뿌리 조심하라 옛 선인들이 얘기했다지 아마?"
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 21:23:05,sing****,삼척동자도 다 알고 있는 분석이다.
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 19:47:54,jhle****,ㅎㅎㅎ 재명이향도 넘의여자....
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 19:09:02,jg51****,"결국 대깨문들은 망했고, 회생가능성도 없이 몰락만 있을뿐이다. 특히 해골찬,김어준떠준이 있는한 희망은 없다."
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 18:33:37,kwfb****,아우 성남괴 죄명이와 더드머괴 홍어 🐕 털 윤총장 뽑아던지구랴.. 잉 역겨운 문죄아 틀따스퀴 괴뢰므다.. 잉 그치 홍어 괴뢰더라?
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 17:52:37,mkop****,맞는말 뚜껑당 黨父 로 모셔라
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 17:34:55,김****,진또깡 놈의 대갈이에 지식은 없고 찌라시들의 잡설만이 가득 차 있다. 기레기들의 그 개.雜설을 버무려 놈이 개발한 양념을 뿌려서 여러 찌라시에 팔아 먹는 것이다. 槪雜說에 열광하는 우익 홍위병들이 진또깡을 숭배하는 독자들이 되는 것이다.
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 17:28:32,play****,진교수는 전체적인 메세지의 흐름은 맞다쳐도 사람의 가벼움이 계속 문제다. 민주당이 싫어도 총리까지했던 연장자에게 멍청이란 표현을 마치 준비해온듯 쓰면 그만큼 스스로의 무게감만 떨어진다. 진교수정도의 안목은 수도없이 많다. 남보다 예리한 필력을 가졌고 미디어를 통한 의견전달의 기회를 가졌으면 좀 진중한 자세를 가졌으면 한다. 가벼운입은 맞아도 틀리고 틀려도 틀리다.
반환점 돈 민주당 5·2 전대…문파 향배에 대선 전략도 바뀐다,2021-04-27 10:00:00,2021-04-27 12:10:01,song****,똥물에서 똥뭉치 건져냈다 해서 똥이 아니랴!
반환점 돈 민주당 5·2 전대…문파 향배에 대선 전략도 바뀐다,2021-04-27 10:00:00,2021-04-27 11:26:34,Kyu ****,여당? 공산사회주의 추종자들의 자 아 겁 사기꾼단체 !!!
반환점 돈 민주당 5·2 전대…문파 향배에 대선 전략도 바뀐다,2021-04-27 10:00:00,2021-04-27 11:16:14,ssbk****,계파가 없다는 말은 결국 문재인계의 계파(문빠)가 있다는 역설임은 삼척동자도 다안다.
반환점 돈 민주당 5·2 전대…문파 향배에 대선 전략도 바뀐다,2021-04-27 10:00:00,2021-04-27 10:51:08,gold****,조중동은 남의 당 걱정 말고 니네당이나 잘 좀 챙기지? 니들이 잘 챙겨서 꼬라지가 저 꼬라지냐?
"교수들까지 ""양승조 대선출마하라""…정의당 ""낯뜨겁다"" 비난",2021-05-04 05:00:00,2021-05-05 10:10:40,kokl****,"양승조 후보같은분은 없다ㆍ1,여비서와 관계 절대깨끗 하고ㆍ2, 사회적으로도 성추행 성희롱 전혀없고 3, 여비서 보기를 돌과같이 보고 4, 형수나 제수씨 한태 한번도 쌍욕한적없고ㆍ5, 도덕적으로도 께끗한 이런분은 민주당에서는 절대 둘도없다 ᆢ양승조 지사님 추대합니다ㆍ"
"교수들까지 ""양승조 대선출마하라""…정의당 ""낯뜨겁다"" 비난",2021-05-04 05:00:00,2021-05-04 16:36:15,끼****,양승조가 대선 능력이나 있어? 천안시장 정도가 적격이지 무조건 지방단체장했다고 대통령후보? 어림 없지.
"교수들까지 ""양승조 대선출마하라""…정의당 ""낯뜨겁다"" 비난",2021-05-04 05:00:00,2021-05-04 13:49:01,sams****,자신의 지역구만 키우기 바쁘시고 충남 전지역을 아우르지 못하시는 분이 전 국민을 아우르고 발전 시킬 수 있을지...?
"교수들까지 ""양승조 대선출마하라""…정의당 ""낯뜨겁다"" 비난",2021-05-04 05:00:00,2021-05-04 12:55:33,vhdl****,양승조가 누구여 만진당에 이젠 인물이 없으니 게 나 고동이나 다나오네
"교수들까지 ""양승조 대선출마하라""…정의당 ""낯뜨겁다"" 비난",2021-05-04 05:00:00,2021-05-04 12:36:22,j2ok****,교수라고 다 교수가 아니다.
"교수들까지 ""양승조 대선출마하라""…정의당 ""낯뜨겁다"" 비난",2021-05-04 05:00:00,2021-05-04 12:02:32,push****,국민 세금 처 먹으면서 저런 것이 가당하냐.
"교수들까지 ""양승조 대선출마하라""…정의당 ""낯뜨겁다"" 비난",2021-05-04 05:00:00,2021-05-04 11:53:54,유****,5.16 주역으로 궁정동 시해까지 박통 조카사위 핫바지도 정치는 허업이라고 했다. 내세울 거라고는 사시합격에 사선 도지사라. 시방 뭐한대유 ~~일없슈~~ 그냥 도시사나 꽉 잡고 계셔유~~~
"교수들까지 ""양승조 대선출마하라""…정의당 ""낯뜨겁다"" 비난",2021-05-04 05:00:00,2021-05-04 11:36:46,hang****,사람은 좋은데....
"교수들까지 ""양승조 대선출마하라""…정의당 ""낯뜨겁다"" 비난",2021-05-04 05:00:00,2021-05-04 11:29:23,EIo?****,그런거 할 시간이 있으면 공부해서 학생들 잘 가르킬 준비나해라....
"교수들까지 ""양승조 대선출마하라""…정의당 ""낯뜨겁다"" 비난",2021-05-04 05:00:00,2021-05-04 11:10:13,ssbk****,"누가뭐라해도 이름 띄우기위한 ""짜고치는 고스톱""에 불과하다."
與원로 유인태 “이재명 대범하게 경선연기 받으면 많이 오를 것”,2021-05-13 11:24:00,2021-05-13 23:53:33,이****,그래도 윤석열총장님껜 안될거다*****^~ 잔정국민걱정해주는사람은 윤석열뿐아다!!! 이재명은 인성이 부족하고 국민섬기진 못할거같다/본인집안에 햇던 행태들을보면~~~~~~~~~~~~~~
與원로 유인태 “이재명 대범하게 경선연기 받으면 많이 오를 것”,2021-05-13 11:24:00,2021-05-13 20:41:43,youn****,모르지 내가 정신이 나가면 이재명 재벌 해체 한다는 인간 지지 할지도 너님들도 정신 차리세요
與원로 유인태 “이재명 대범하게 경선연기 받으면 많이 오를 것”,2021-05-13 11:24:00,2021-05-13 20:40:39,youn****,재벌 해체 한다는 인간을 누가 지지 하냐
與원로 유인태 “이재명 대범하게 경선연기 받으면 많이 오를 것”,2021-05-13 11:24:00,2021-05-13 14:52:53,qock****,원로나되가지고 잔머리굴리기는...ㅉㅉ
與원로 유인태 “이재명 대범하게 경선연기 받으면 많이 오를 것”,2021-05-13 11:24:00,2021-05-13 12:18:09,bsks****,째맹아 원칙이 답이다. 낙옆이 정코르나 떨고 있다
與원로 유인태 “이재명 대범하게 경선연기 받으면 많이 오를 것”,2021-05-13 11:24:00,2021-05-13 11:39:18,cwyo****,"이재명 싫어하지만 유인태 말은 맞다. 윤석렬도 지금 안움직이면, 인기도 곧 사라진다.. 두고 봐라.."
與원로 유인태 “이재명 대범하게 경선연기 받으면 많이 오를 것”,2021-05-13 11:24:00,2021-05-13 11:36:25,jsjo****,무상 ㅇㅇ 이재명? 형수 쌍욕 이재명? 정신병원 이재명? 무상천국 이재명? 국고 바닥 이재명? 한심한 운동권...
與원로 유인태 “이재명 대범하게 경선연기 받으면 많이 오를 것”,2021-05-13 11:24:00,2021-05-13 19:00:46,21cl****,"얘야, 세상을 너와같이 배배꼬인 눈으로 바라보면 너만 바보된다. 형수욕설에 대해 대부분의 사람들은 이재명이 잘못했다는 것을 알지만 그 상황사정을 이해를 하고 용서를 한다. 그렇지 않고서야 어떻게 오랜기간 동안 대통령후보 여론조사 1~2위를 할수 있단 말이냐? 며칠전 문대통령은 장관후보자 국회청문회에서 그 사람의 도덕성 흠결만 을 들추어 모욕주기가 아닌,능력과 자질을 들여 보아야한다고 했다.맞는 말이다. 능력은 훌륭한데 흠결이 있어 대통령 자격없다하면 너는 그냥 바보다.그리고 운동권이 죄냐? 불운의 시대에 이 나라 민주화를 위해 목숨건 투쟁이 왜 비난받아야 하는지?"
"정세균 측 ""이재명 흠집내기? 형수 욕설 육성 틀자고 한 적 없다""",2021-04-28 15:45:00,2021-04-28 16:05:25,오****,관리자에 의해 삭제된 댓글입니다.
"송영길 만난 문희상·김원기…“깨야 산다"" ""중심세력 벗어나야""",2021-05-13 17:32:00,2021-05-14 11:17:16,jeon****,5인이상사적모임 국민들은죄값치러야하고 제들은괜찮음~~
"송영길 만난 문희상·김원기…“깨야 산다"" ""중심세력 벗어나야""",2021-05-13 17:32:00,2021-05-14 13:36:12,dokd****,도둑들은 괜찮음
"송영길 만난 문희상·김원기…“깨야 산다"" ""중심세력 벗어나야""",2021-05-13 17:32:00,2021-05-14 10:53:52,phyl****,폐급정치인들 반상회하나 나이값들 하시계
"송영길 만난 문희상·김원기…“깨야 산다"" ""중심세력 벗어나야""",2021-05-13 17:32:00,2021-05-14 10:52:34,서****,"나들국민은 오로지 99프로뿐.그들만을 위한 깨기? 니들만의 말장난? 몽이상, 국회의장시절 뭘깼니? 어디서 말장난이냐? 99프로는 죽어도 찍어줄테니 차라리 청래처럼 철판깔고 아무소라나 떠들어.믹나가라구.끼리끼리 99프로."
"송영길 만난 문희상·김원기…“깨야 산다"" ""중심세력 벗어나야""",2021-05-13 17:32:00,2021-05-14 05:40:21,ban8****,문희상 패스트 트랙으로 역적인데 문 망언을. 니가 나라를 깨뜨렸는데.
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-26 12:19:18,bcg7****,"닥치는대로 다 해쳐먹는 정신 존경합니다 3,000배 하시고 가세요"
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-26 08:02:01,서****,노무현 무덤이라는 돌부터 거두어 내라'''귀신이 답답하단다'무식한것들이보기좋다고 돌을덮어 놓은것은 죽은이가 답답하지''
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-26 00:45:14,kaps****,간길에 뛰어 내리세요
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 22:19:22,이****,고마해라 지겹다
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 22:00:49,Chih****,노무현정신 은 ..돈주고 매매 가능한지요????전세도 주는지?????
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 21:38:55,빈****,노무현 개18시기넘과 김대중 뻘겅이 18시기넘의 시체를 꺼내어서 부관참수를 하여야 한다!!!! 반드시 이 두 넘을 처단하여야만이 이 나라가 발전이 될 수 있다!!!!
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 18:56:28,edoo****,"자살 영웅한테 협박을 하면 당선 된다. 총리 때 하던 실력으로,"
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 18:46:03,즐거운 ****,늙은 쥐가 독 뚫는 꾀만 가젔다 고 했다. 여당 대표. 국회의장. 국무 총리 해 먹었어면 이제 귀거래사 읊으며 좀 사라저 가라. 국민 건강을 담보로 잔 재주 잔 꾀로 임시 방편 해대다가 에라 모르겠다 대통령이나 한번 해 먹어보자 며 들구 튀 버린 무책임 양반이 뭔 노무현 꿈 같은 소릴 늘어놓구 있냐?
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 16:41:59,esha****,Virus 정! 정신 차려라
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 15:49:27,kore****,지 주제를 알아야지
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 15:45:15,전****,피아제시계를 차고 말겠다는 전라도늙은이의 꿈. 부질없당께~
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 15:41:49,Cha ****,봉하마을 바위무덤은 저들한테는 성지인가 보다. 걸핏하면 찾아들 가서 머리 조아리고... 참 한심해 보인다...
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 15:01:38,tiam****,놀고있네
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 15:02:21,tiam****,백신 사기꾼
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 14:46:52,tryb****,노무현이 왜 자살했나요 ? 권양숙이 받은 돈은 얼마인가요 ?
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 14:36:56,ojy0****,"이런 인사가 국회의장, 총리를 하였으니 나라꼴이 이렇다. 이젠 대통령까지? 꿈깨라 새머리야."
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 14:31:22,전****,"더러 꼴통색이들.. 국민좁당 대표가 되던, 서울시장이 되던.. 어느넘 하나 다까기색이 무덤 찾아가는 넘 없더라.. 의리라고 개좁만큼도 없는 넘들. 니들이 국부니 뭐니 하던 승마니탱이나 다까기색이는 대갈에서 지웠냐?"
봉하마을 간 정세균 “노무현 미완의 꿈 완성하겠다”,2021-04-25 14:09:00,2021-04-25 14:29:10,1962****,죽은자식 부랄잡고 폼잡는놈들은 정계 퇴출시킵시다
